time,lat,lon,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-30T10:02:31.580Z,40.2841667,-124.6496667,17.61,2.7,md,40,263,0.2349,0.15,nc,nc73669236,2022-03-05T23:10:55.040Z,"31km W of Petrolia, CA",earthquake,0.65,0.36,0.152,41,reviewed,nc,nc
2021-12-29T20:28:44.185Z,31.99237922,-103.8719125,7.519799805,3.5,ml,14,47,0.052653262,0.1,tx,tx2021zmyq,2022-03-05T23:10:54.040Z,"31 km SE of Malaga, New Mexico",earthquake,0.67974134,1.077752003,0.1,8,reviewed,tx,tx
2021-12-29T20:21:20.553Z,45.7967,-106.5974,0,3.3,ml,,59,0.929,0.74,us,us7000g7s1,2022-03-05T23:10:34.040Z,"9 km SSE of Colstrip, Montana",mining explosion,5.5,1.9,0.049,54,reviewed,us,us
2021-12-29T18:18:39.459Z,47.5338,-92.5665,0,3,ml,,79,0.832,0.67,us,us7000g7lw,2022-03-05T23:10:34.040Z,"0 km ENE of Parkville, Minnesota",mining explosion,2.7,2,0.105,12,reviewed,us,us
2021-12-29T17:28:34.284Z,43.6341,-105.4132,0,2.9,ml,,125,1.108,0.65,us,us7000g7li,2022-03-05T23:10:34.040Z,"14 km SSE of Wright, Wyoming",mining explosion,6.1,1.8,0.048,58,reviewed,us,us
2021-12-29T15:54:32.498Z,32.76580811,-100.6637052,7.947794596,3.1,ml,12,97,0.112624419,0.1,tx,tx2021zmpp,2022-03-05T23:10:53.040Z,"17 km NNE of Hermleigh, Texas",earthquake,1.075241698,1.71132553,0.1,8,reviewed,tx,tx
2021-12-29T15:41:08.390Z,31.60491943,-94.79218274,7.60542806,3.1,ml,13,87,0.19102533,0.3,tx,tx2021zmpf,2022-03-05T23:10:53.040Z,"12 km W of Nacogdoches, Texas",earthquake,3.150200293,2.398130295,0.2,3,reviewed,tx,tx
2021-12-29T15:33:18.180Z,40.2976667,-124.5086667,20.66,2.63,md,22,266,0.1274,0.11,nc,nc73669141,2022-03-05T23:10:53.040Z,"19km W of Petrolia, CA",earthquake,0.61,0.25,0.145,38,reviewed,nc,nc
2021-12-29T14:32:23.100Z,40.2108333,-121.1261667,5.35,2.5,md,23,51,0.03966,0.17,nc,nc73669121,2022-03-05T23:10:52.040Z,"3km E of Prattville, CA",earthquake,0.33,0.54,0.16,22,reviewed,nc,nc
2021-12-29T13:11:16.386Z,31.73793608,-104.0989211,7.211303711,2.6,ml,31,82,0.037841397,0.2,tx,tx2021zmkf,2022-03-05T23:10:52.040Z,"47 km W of Mentone, Texas",earthquake,0.533021679,0.675718105,0.1,23,reviewed,tx,tx
2021-12-29T12:59:43.533Z,31.17722616,-103.3257001,4.126342773,2.7,ml,24,39,0.049230462,0.3,tx,tx2021zmjv,2022-03-05T23:10:52.040Z,"25 km WSW of Coyanosa, Texas",earthquake,0.985013552,1.399155243,0.1,14,reviewed,tx,tx
2021-12-29T12:22:24.870Z,31.73375901,-104.1085928,7.005639648,2.6,ml,24,74,0.042055669,0.2,tx,tx2021zmip,2022-03-05T23:10:52.040Z,"48 km W of Mentone, Texas",earthquake,0.736264758,0.582578838,0.2,12,reviewed,tx,tx
2021-12-29T10:59:32.330Z,40.3406667,-124.2693333,27.66,2.66,md,23,111,0.0219,0.13,nc,nc73669096,2022-03-05T23:10:52.040Z,"2km NE of Petrolia, CA",earthquake,0.37,0.54,0.14,26,reviewed,nc,nc
2021-12-29T10:17:47.820Z,40.3053333,-124.5916667,22.2,2.68,md,24,251,0.1912,0.13,nc,nc73669091,2022-03-05T23:10:54.040Z,"26km W of Petrolia, CA",earthquake,0.53,0.37,0.216,33,reviewed,nc,nc
2021-12-29T08:07:16.720Z,37.4386667,-112.9646667,-0.63,2.79,ml,15,140,0.1522,0.15,uu,uu60474842,2022-03-05T23:10:51.040Z,"22 km ESE of Kanarraville, Utah",earthquake,0.45,1.3,0.172,15,reviewed,uu,uu
2021-12-28T23:17:46.330Z,40.4573333,-124.254,27.07,2.77,md,25,84,0.05072,0.09,nc,nc73668996,2022-03-05T23:10:49.040Z,"13km S of Ferndale, CA",earthquake,0.32,0.47,0.104,40,reviewed,nc,nc
2021-12-28T23:16:29.720Z,40.2925,-124.6495,19.84,2.72,md,40,236,0.2348,0.22,nc,nc73668991,2022-03-05T23:10:49.040Z,"31km W of Petrolia, CA",earthquake,0.47,0.42,0.127,41,reviewed,nc,nc
2021-12-28T23:00:23.052Z,44.3448,-115.2033,10,2.9,ml,,115,0.935,0.6,us,us6000gfyp,2022-03-05T23:10:49.040Z,"25 km WNW of Stanley, Idaho",earthquake,2.6,2,0.043,70,reviewed,us,us
2021-12-28T20:19:26.363Z,43.6231,-105.2374,0,3.3,ml,,78,1.001,0.68,us,us6000gfxc,2022-03-05T23:10:34.040Z,"24 km SE of Wright, Wyoming",mining explosion,7.4,1.7,0.05,52,reviewed,us,us
2021-12-28T18:56:42.256Z,43.9912,-105.4062,0,3,ml,,94,0.996,0.82,us,us6000gfwi,2022-03-05T23:10:34.040Z,"26 km SSE of Antelope Valley-Crestview, Wyoming",mining explosion,3.1,1.8,0.059,38,reviewed,us,us
2021-12-28T16:30:18.740Z,33.8395,-116.1983333,8.55,2.88,ml,80,59,0.04678,0.13,ci,ci39897903,2022-03-05T23:10:48.040Z,"13km N of Indio, CA",earthquake,0.11,0.36,0.19,25,reviewed,ci,ci
2021-12-28T16:19:00.270Z,34.1285,-117.4836667,5.29,2.57,ml,129,14,0.0469,0.21,ci,ci39897879,2022-03-05T23:10:48.040Z,"4km NW of Fontana, CA",earthquake,0.1,0.23,0.147,32,reviewed,ci,ci
2021-12-28T12:33:53.220Z,38.6752,-97.4595,5,2.8,mb_lg,,82,0.745,0.52,us,us6000gfuz,2022-03-05T23:10:47.040Z,"4 km SW of Gypsum, Kansas",earthquake,1.7,1.8,0.055,86,reviewed,us,us
2021-12-28T02:43:56.790Z,29.9002,-113.6939,10,4.1,mb,,117,0.96,0.73,us,us6000gfrr,2022-03-05T23:10:46.040Z,"96 km W of La Libertad, Mexico",earthquake,4.4,2,0.234,6,reviewed,us,us
2021-12-28T01:55:43.702Z,32.28607178,-101.7741282,8.436889648,4.6,ml,25,57,0.025862847,0.2,tx,tx2021zjsk,2022-03-05T23:10:46.040Z,"17 km N of Stanton, Texas",earthquake,0.911643707,0.57869229,0.2,11,reviewed,tx,tx
2021-12-27T22:38:21.700Z,34.175,-80.716,1.33,2.57,md,18,62,0.312,0.44,se,se60141143,2022-03-05T23:10:46.040Z,"6 km SSW of Lugoff, South Carolina",earthquake,0.76,2.37,0.065,13,reviewed,se,se
2021-12-27T19:18:54.190Z,34.1823333,-80.7196667,3.07,3.3,mlg,21,62,0.3184,0.4,se,se60377836,2022-10-31T02:09:06.572Z,"5 km SSW of Lugoff, South Carolina",earthquake,0.64,1.4,,0,reviewed,se,se
2021-12-27T17:14:45.640Z,36.0795,-121.8115,13.06,2.64,md,44,217,0.1524,0.12,nc,nc73668766,2022-03-05T23:10:45.040Z,"23km WNW of Lopez Point, CA",earthquake,0.45,0.32,0.186,44,reviewed,nc,nc
2021-12-27T17:09:16.420Z,36.562,-121.1711667,2.32,2.69,md,48,101,0.015,0.09,nc,nc73668761,2022-03-05T23:10:45.040Z,"4km NW of Pinnacles, CA",earthquake,0.27,0.12,0.251,59,reviewed,nc,nc
2021-12-27T16:56:55.121Z,31.73377043,-104.1058996,7.314135742,2.7,ml,22,75,0.04167461,0.2,tx,tx2021zjar,2022-03-05T23:10:45.040Z,"48 km W of Mentone, Texas",earthquake,0.947319018,0.679117953,0.2,13,reviewed,tx,tx
2021-12-27T12:41:46.341Z,44.3631,-115.1837,13.18,2.7,ml,,45,0.929,0.44,us,us6000gflq,2022-03-05T23:10:45.040Z,"25 km NW of Stanley, Idaho",earthquake,3.2,10.3,0.047,60,reviewed,us,us
2021-12-27T09:58:16.450Z,38.662,-97.5083,5,2.5,mb_lg,,92,0.713,0.47,us,us6000gfl2,2022-03-05T23:10:44.040Z,"8 km SW of Gypsum, Kansas",earthquake,2.7,1.8,0.136,14,reviewed,us,us
2021-12-27T09:10:46.920Z,36.1118333,-117.8513333,3.82,2.55,ml,40,40,0.006406,0.12,ci,ci39897055,2022-03-05T23:10:44.040Z,"12km NE of Coso Junction, CA",earthquake,0.12,0.21,0.22,23,reviewed,ci,ci
2021-12-27T07:59:02.836Z,38.6814,-97.4993,5,2.5,mb_lg,,97,0.733,0.61,us,us6000gfkl,2022-03-05T23:10:44.040Z,"6 km WSW of Gypsum, Kansas",earthquake,1.4,2,0.109,22,reviewed,us,us
2021-12-27T05:51:31.121Z,38.6752,-97.4995,5,3.7,mb,,42,0.727,0.41,us,us6000gfjw,2022-03-05T23:10:44.040Z,"7 km WSW of Gypsum, Kansas",earthquake,3.8,2,0.205,11,reviewed,us,us
2021-12-27T00:32:28.808Z,31.66253626,-104.2911798,8.033959961,2.9,ml,22,58,0.024174684,0.3,tx,tx2021zhud,2022-03-05T23:10:43.040Z,"57 km S of Whites City, New Mexico",earthquake,1.127305455,1.101069364,0.2,15,reviewed,tx,tx
2021-12-26T21:09:30.419Z,29.7727,-113.834,10,4.1,mb,,131,0.859,0.73,us,us6000gfid,2022-03-05T23:10:43.040Z,"111 km W of La Libertad, Mexico",earthquake,5.3,2,0.124,18,reviewed,us,us
2021-12-26T21:01:31.823Z,43.8511,-105.1926,0,3,ml,,45,0.877,0.95,us,us6000gfib,2022-03-05T23:10:34.040Z,Wyoming,mining explosion,6.4,1.3,0.066,30,reviewed,us,us
2021-12-26T18:43:31.297Z,29.9182,-113.8046,10,4.7,mb,,42,1.435,0.94,us,us6000gfhi,2022-03-05T23:10:42.040Z,"Baja California, Mexico",earthquake,4.5,1.9,0.063,75,reviewed,us,us
2021-12-26T14:16:55.200Z,40.324,-124.6588333,19.21,2.78,ml,50,240,0.2444,0.18,nc,nc73668591,2022-03-05T23:10:42.040Z,"32km W of Petrolia, CA",earthquake,0.72,0.4,0.162,16,reviewed,nc,nc
2021-12-26T10:40:16.736Z,38.6613,-97.4684,5,3.7,mwr,,30,0.729,0.46,us,us6000gfe5,2022-03-05T23:10:41.040Z,"6 km SW of Gypsum, Kansas",earthquake,3.4,2,,11,reviewed,us,slm
2021-12-26T07:19:46.530Z,36.5941667,-121.1905,5.64,3.22,ml,63,66,,0.1,nc,nc73668566,2022-03-05T23:10:41.040Z,"8km NNW of Pinnacles, CA",earthquake,0.14,0.24,0.134,71,reviewed,nc,nc
2021-12-26T00:19:34.130Z,33.8971667,-118.712,14.35,2.76,ml,84,96,0.1564,0.21,ci,ci39896439,2022-03-05T23:10:40.040Z,"15km SE of Malibu, CA",earthquake,0.23,0.51,0.207,25,reviewed,ci,ci
2021-12-25T19:32:09.042Z,31.6272,-104.3029,13.4,2.5,ml,,60,0.173,0.66,us,us6000gfa6,2022-03-05T23:10:40.040Z,"59 km NW of Toyah, Texas",earthquake,1.6,7,0.064,54,reviewed,us,us
2021-12-25T19:21:16.300Z,32.3285,-115.3461667,16.32,2.55,ml,31,106,0.09719,0.3,ci,ci39896375,2022-03-05T23:10:40.040Z,"15km WSW of Delta, B.C., MX",earthquake,0.48,1.05,0.139,20,reviewed,ci,ci
2021-12-25T15:57:52.330Z,40.3246667,-124.7105,20.15,2.9,ml,47,231,0.3223,0.17,nc,nc73668476,2022-03-05T23:10:39.040Z,"36km W of Petrolia, CA",earthquake,0.8,0.64,0.185,14,reviewed,nc,nc
2021-12-25T09:54:47.902Z,38.1676,-117.8189,10,2.5,ml,19,56.89,0.114,0.1283,nn,nn00830474,2022-03-05T23:10:39.040Z,"35 km SE of Mina, Nevada",earthquake,,1.3,0.14,8,reviewed,nn,nn
2021-12-25T07:17:17.022Z,44.3082,-115.1194,10,2.6,ml,,65,0.903,0.86,us,us6000gf97,2022-03-05T23:10:39.040Z,"17 km NW of Stanley, Idaho",earthquake,2.2,2,0.057,40,reviewed,us,us
2021-12-25T04:08:43.140Z,36.0991667,-117.8495,1.99,2.68,ml,39,44,0.01888,0.15,ci,ci39896143,2022-03-05T23:10:38.040Z,"11km NE of Coso Junction, CA",earthquake,0.15,0.18,0.165,25,reviewed,ci,ci
2021-12-25T02:49:49.530Z,40.3253333,-124.7583333,19.58,2.9,ml,59,234,0.3547,0.19,nc,nc73668401,2022-03-05T23:10:38.040Z,"40km W of Petrolia, CA",earthquake,0.89,0.64,0.289,16,reviewed,nc,nc
2021-12-24T20:02:29.240Z,43.7524,-105.3472,0,3.1,ml,,42,1.016,0.82,us,us6000gf3t,2022-03-05T23:10:34.040Z,"11 km E of Wright, Wyoming",mining explosion,5.7,1.7,0.044,69,reviewed,us,us
2021-12-24T18:30:13.390Z,40.4353333,-124.2628333,25.59,2.87,ml,21,125,0.06971,0.15,nc,nc73668326,2022-03-05T23:10:37.040Z,"12km N of Petrolia, CA",earthquake,0.79,0.57,0.178,16,reviewed,nc,nc
2021-12-24T18:01:34.726Z,44.3673,-115.1474,14.06,2.8,ml,,41,0.942,0.72,us,us6000gf2z,2022-03-05T23:10:37.040Z,"23 km NW of Stanley, Idaho",earthquake,2.2,10.3,0.037,94,reviewed,us,us
2021-12-24T17:44:29.062Z,44.345,-115.1813,18.5,3,ml,,37,0.944,0.47,us,us6000gf2s,2022-03-05T23:10:37.040Z,"24 km NW of Stanley, Idaho",earthquake,1.6,9.9,0.031,136,reviewed,us,us
2021-12-24T17:23:01.340Z,33.7203333,-119.409,21.49,2.92,ml,31,167,0.3967,0.31,ci,ci39895831,2022-03-05T23:10:37.040Z,"36km SSE of Santa Cruz Is. (E end), CA",earthquake,0.62,1.45,0.163,10,reviewed,ci,ci
2021-12-24T15:51:29.120Z,40.3266667,-124.8075,9.55,3.27,ml,31,242,0.3885,0.12,nc,nc73668306,2022-03-05T23:10:37.040Z,"44km W of Petrolia, CA",earthquake,0.62,1.35,0.176,19,reviewed,nc,nc
2021-12-24T14:24:25.370Z,40.3208333,-124.7,22.99,3.6,mw,27,261,0.3171,0.12,nc,nc73668291,2022-03-05T23:10:36.040Z,"35km W of Petrolia, CA",earthquake,0.73,1.91,,3,reviewed,nc,nc
2021-12-24T12:58:09.230Z,40.3035,-124.3888333,30.59,3.12,ml,29,219,0.1049,0.17,nc,nc73668286,2022-03-05T23:10:36.040Z,"9km WSW of Petrolia, CA",earthquake,0.72,0.61,0.171,19,reviewed,nc,nc
2021-12-24T05:44:50.249Z,29.9939,-113.7224,10,4.9,mb,,134,1.425,0.84,us,us6000gezr,2022-03-05T23:10:35.040Z,"99 km W of La Libertad, Mexico",earthquake,4.1,1.9,0.091,38,reviewed,us,us
2021-12-24T04:39:47.190Z,40.3188333,-124.7146667,22.17,2.7,md,36,232,0.3279,0.21,nc,nc73668231,2022-03-05T23:10:35.040Z,"36km W of Petrolia, CA",earthquake,1.14,2.2,0.212,33,reviewed,nc,nc
2021-12-24T04:29:58.740Z,40.3183333,-124.6838333,23.38,2.7,md,16,247,0.3076,0.19,nc,nc73668226,2022-03-05T23:10:35.040Z,"34km W of Petrolia, CA",earthquake,1.22,3.31,0.117,20,reviewed,nc,nc
2021-12-24T03:58:46.343Z,40.1506,-119.6266,5.1,3.3,ml,29,62.8,0.083,0.1696,nn,nn00830439,2022-03-05T23:10:35.040Z,"22 km N of Sutcliffe, Nevada",earthquake,,0.9,0.37,10,reviewed,nn,nn
2021-12-24T01:34:25.950Z,40.3228333,-124.8661667,2.46,2.62,md,32,245,0.4316,0.23,nc,nc73668181,2022-03-05T23:10:35.040Z,"49km W of Petrolia, CA",earthquake,0.83,1.26,0.124,27,reviewed,nc,nc
2021-12-24T00:20:39.000Z,40.3705,-124.276,26.1,2.51,md,11,192,0.1139,0.07,nc,nc73668171,2022-03-05T23:10:57.040Z,"5km N of Petrolia, CA",earthquake,0.59,0.98,0.293,16,reviewed,nc,nc
2021-12-24T00:14:49.590Z,40.3758333,-124.3176667,28.53,2.59,md,23,191,0.1008,0.18,nc,nc73668161,2022-03-05T23:10:35.040Z,"6km NNW of Petrolia, CA",earthquake,0.78,0.63,0.172,19,reviewed,nc,nc
2021-12-23T18:55:48.150Z,40.3073333,-124.3643333,29.94,2.88,md,16,234,,0.14,nc,nc73668116,2022-08-06T16:42:38.200Z,"7km WSW of Petrolia, CA",earthquake,1.19,0.83,0.084,23,reviewed,nc,nc
2021-12-23T18:32:59.040Z,40.4336667,-124.3826667,27.16,2.9,mh,10,237,0.05423,0.11,nc,nc73668111,2021-12-28T22:26:12.322Z,"15km NW of Petrolia, CA",earthquake,2.08,2.22,,0,reviewed,nc,nc
2021-12-23T14:13:23.994Z,27.5939,-111.5824,10,4.5,mb,,72,0.645,0.93,us,us6000gett,2022-03-01T16:39:53.040Z,"66 km SW of San Carlos, Mexico",earthquake,6,1.9,0.097,31,reviewed,us,us
2021-12-23T12:44:24.480Z,33.3711667,-116.8856667,4.6,3.12,ml,126,14,0.02603,0.23,ci,ci39894823,2022-03-01T16:39:51.040Z,"3km NW of Palomar Observatory, CA",earthquake,0.12,0.38,0.132,168,reviewed,ci,ci
2021-12-23T12:23:29.624Z,28.8482666,-98.16245404,4.939860026,2.9,ml,22,64,0.175714369,0.3,tx,tx2021zbjp,2022-03-01T16:39:51.040Z,"20 km SW of Falls City, Texas",earthquake,1.262950854,2.517868305,0.2,12,reviewed,tx,tx
2021-12-23T11:24:36.280Z,40.317,-124.3581667,30.9,3.24,ml,24,229,0.09271,0.13,nc,nc73667941,2022-03-01T16:39:50.040Z,"6km W of Petrolia, CA",earthquake,0.95,0.71,0.251,25,reviewed,nc,nc
2021-12-23T06:04:10.106Z,31.71553375,-104.5153708,7.082763672,3.2,ml,17,81,0.03753865,0.3,tx,tx2021zaxc,2022-03-01T16:39:43.040Z,"52 km SSW of Whites City, New Mexico",earthquake,1.478077662,1.098463251,0.2,10,reviewed,tx,tx
2021-12-23T05:21:52.134Z,44.3603,-115.1592,10,2.6,ml,,81,0.942,0.63,us,us6000gerj,2022-03-01T16:39:42.040Z,"23 km NW of Stanley, Idaho",earthquake,2.5,2,0.047,60,reviewed,us,us
2021-12-23T05:04:58.370Z,33.0351667,-115.8265,7.42,2.94,ml,72,23,0.0802,0.23,ci,ci39894495,2022-03-01T16:39:41.040Z,"19km W of Westmorland, CA",earthquake,0.18,0.62,0.168,25,reviewed,ci,ci
2021-12-23T03:28:52.150Z,40.3751667,-124.2925,21.02,3.87,mw,28,172,0.05025,0.17,nc,nc73667866,2022-03-01T16:39:39.040Z,"6km N of Petrolia, CA",earthquake,0.53,0.3,,3,reviewed,nc,nc
2021-12-23T02:47:57.770Z,33.2751667,-116.2595,4.67,2.53,ml,109,16,0.08238,0.21,ci,ci39894247,2022-03-01T16:39:38.040Z,"11km ENE of Borrego Springs, CA",earthquake,0.12,0.54,0.133,113,reviewed,ci,ci
2021-12-23T01:47:41.970Z,40.285,-124.3913333,30.77,2.92,md,29,217,0.09997,0.21,nc,nc73667831,2022-03-01T16:39:36.040Z,"10km WSW of Petrolia, CA",earthquake,1.01,0.73,0.107,43,reviewed,nc,nc
2021-12-23T01:13:19.950Z,40.4535,-124.273,25.7,2.7,md,18,117,0.05391,0.09,nc,nc73667826,2022-03-01T16:39:35.040Z,"14km S of Ferndale, CA",earthquake,0.38,0.56,0.111,36,reviewed,nc,nc
2021-12-22T21:36:54.830Z,40.273,-124.3983333,28.17,2.56,md,26,220,0.2076,0.21,nc,nc73667801,2022-03-01T16:39:30.040Z,"11km WSW of Petrolia, CA",earthquake,0.9,1.24,0.185,30,reviewed,nc,nc
2021-12-22T12:37:16.930Z,36.0911667,-117.8603333,3.47,2.54,ml,43,40,0.02673,0.14,ci,ci39893383,2022-03-01T16:39:24.040Z,"9km ENE of Coso Junction, CA",earthquake,0.12,0.24,0.272,25,reviewed,ci,ci
2021-12-22T07:53:12.234Z,40.7401,-116.0018,5.1,2.6,ml,10,133.6,0.316,0.132,nn,nn00830389,2022-03-01T16:39:18.040Z,"9 km ENE of Carlin, Nevada",earthquake,,7.4,0.19,7,reviewed,nn,nn
2021-12-22T06:20:48.490Z,32.7843333,-86.7655,0.01,3.1,md,9,92,0.3212,0.38,se,se60140943,2022-03-01T16:39:16.040Z,"10 km E of Maplesville, Alabama",earthquake,1.53,0.16,0.142,13,reviewed,se,se
2021-12-22T00:36:41.810Z,41.0188333,-123.304,40.21,2.9,md,49,34,0.2831,0.13,nc,nc73667431,2022-03-13T16:57:36.834Z,"29km ENE of Willow Creek, CA",earthquake,0.26,0.43,0.181,42,reviewed,nc,nc
2021-12-21T23:08:18.700Z,40.2903333,-124.577,19.76,2.8,md,46,232,0.2261,0.23,nc,nc73667416,2022-03-01T16:39:06.040Z,"25km W of Petrolia, CA",earthquake,0.56,0.55,0.162,53,reviewed,nc,nc
2021-12-21T22:38:38.010Z,33.3746667,-116.8803333,4.82,2.69,ml,93,18,0.02569,0.21,ci,ci39892903,2022-03-01T16:39:05.040Z,"3km NW of Palomar Observatory, CA",earthquake,0.14,0.46,0.136,26,reviewed,ci,ci
2021-12-21T22:36:45.460Z,37.1905,-112.8938333,19.65,3.62,ml,16,93,0.1828,0.17,uu,uu60472847,2022-03-01T16:39:05.040Z,"9 km E of Springdale, Utah",earthquake,0.44,0.92,0.214,26,reviewed,uu,uu
2021-12-21T21:46:46.811Z,44.3676,-115.1535,10,2.5,ml,,61,0.939,0.62,us,us6000geaa,2022-03-01T16:39:03.040Z,"23 km NW of Stanley, Idaho",earthquake,2.4,2,0.059,38,reviewed,us,us
2021-12-21T21:35:37.270Z,40.395,-124.7213333,22.02,2.82,md,49,238,0.3038,0.16,nc,nc73667346,2022-03-01T16:39:03.040Z,"38km WNW of Petrolia, CA",earthquake,0.59,0.57,0.143,45,reviewed,nc,nc
2021-12-21T21:01:40.397Z,43.613,-105.3192,0,3.2,ml,,76,1.058,0.76,us,us6000ge9j,2022-03-01T16:39:02.040Z,"20 km SE of Wright, Wyoming",mining explosion,4.6,1.8,0.053,56,reviewed,us,us
2021-12-21T20:03:16.540Z,39.7981667,-123.2128333,-1.16,3.08,ml,59,39,0.09508,0.16,nc,nc73667331,2022-03-01T16:39:00.040Z,"3km E of Covelo, CA",earthquake,0.15,1.23,0.222,33,reviewed,nc,nc
2021-12-21T19:57:52.808Z,28.85650635,-98.14487592,9.219441732,3.2,ml,23,65,0.166344194,0.3,tx,tx2021yyhp,2022-03-01T16:39:00.040Z,"18 km SW of Falls City, Texas",earthquake,1.303973404,1.775573546,0.1,13,reviewed,tx,tx
2021-12-21T19:54:09.360Z,31.7176667,-115.9926667,4.98,2.5,ml,16,272,0.2888,0.23,ci,ci39892719,2022-03-01T16:38:59.040Z,"54km E of Maneadero, B.C., MX",earthquake,0.88,31.61,0.108,31,reviewed,ci,ci
2021-12-21T19:53:07.081Z,28.85467529,-98.15314798,5.600138346,2.7,ml,17,65,0.171612889,0.2,tx,tx2021yyhl,2022-03-01T16:38:59.040Z,"19 km SW of Falls City, Texas",earthquake,1.049254469,2.779995565,0.1,12,reviewed,tx,tx
2021-12-21T17:24:54.060Z,40.3076667,-124.6383333,20.87,3.23,ml,65,227,0.2711,0.2,nc,nc73667251,2022-03-01T16:38:58.040Z,"30km W of Petrolia, CA",earthquake,0.42,0.35,0.273,43,reviewed,nc,nc
2021-12-21T16:50:37.020Z,40.4201667,-124.3031667,24.19,2.84,ml,30,164,0.06122,0.1,nc,nc73667231,2022-03-01T16:38:57.040Z,"11km N of Petrolia, CA",earthquake,0.4,0.36,0.22,20,reviewed,nc,nc
2021-12-21T16:16:55.298Z,31.64636883,-104.2210919,7.57121582,2.9,ml,20,65,0.045098602,0.3,tx,tx2021yyai,2022-03-01T16:38:55.040Z,"54 km NW of Toyah, Texas",earthquake,1.015501978,0.897712503,0.2,5,reviewed,tx,tx
2021-12-21T14:16:14.270Z,40.469,-124.3068333,27.6,3.16,ml,29,97,0.02429,0.09,nc,nc73667171,2022-03-01T16:38:53.040Z,"12km SSW of Ferndale, CA",earthquake,0.59,0.5,0.209,26,reviewed,nc,nc
2021-12-21T14:09:48.410Z,40.3885,-124.2786667,24.75,2.88,md,26,149,0.0666,0.11,nc,nc73667151,2022-03-01T16:38:53.040Z,"7km N of Petrolia, CA",earthquake,0.58,0.6,0.119,51,reviewed,nc,nc
2021-12-21T13:50:43.490Z,40.3271667,-124.6678333,19.91,2.67,md,24,259,0.2517,0.18,nc,nc73667141,2022-03-01T16:38:52.040Z,"32km W of Petrolia, CA",earthquake,0.98,0.55,0.145,17,reviewed,nc,nc
2021-12-21T13:31:10.765Z,31.67493898,-104.4051341,7.082763672,2.6,ml,21,56,0.081777078,0.3,tx,tx2021yxuw,2022-03-01T16:38:52.040Z,"55 km S of Whites City, New Mexico",earthquake,1.194239796,1.261069676,0.1,14,reviewed,tx,tx
2021-12-21T13:27:58.690Z,40.7148333,-124.9016667,17.68,2.65,md,36,241,0.4916,0.17,nc,nc73667126,2022-03-01T16:38:51.040Z,"56km WNW of Ferndale, CA",earthquake,1.52,2.76,0.205,24,reviewed,nc,nc
2021-12-21T11:42:49.820Z,40.29,-124.6135,17.49,2.77,md,27,255,0.2072,0.18,nc,nc73667046,2022-03-01T16:38:51.040Z,"28km W of Petrolia, CA",earthquake,0.66,0.75,0.138,20,reviewed,nc,nc
2021-12-21T05:53:31.040Z,40.3165,-124.6346667,20.63,2.74,md,28,259,0.2251,0.18,nc,nc73666866,2022-03-01T16:38:48.040Z,"30km W of Petrolia, CA",earthquake,1.05,0.36,0.077,21,reviewed,nc,nc
2021-12-21T04:34:19.950Z,40.4475,-124.2841667,27.54,3.76,mw,33,109,0.04941,0.13,nc,nc73666831,2022-03-01T16:38:47.040Z,"14km N of Petrolia, CA",earthquake,0.37,0.46,,2,reviewed,nc,nc
2021-12-21T04:13:05.560Z,40.4498333,-124.4111667,24.21,2.77,md,30,221,0.06182,0.16,nc,nc73666816,2022-03-01T16:38:46.040Z,"18km NW of Petrolia, CA",earthquake,0.69,0.45,0.111,37,reviewed,nc,nc
2021-12-21T03:44:05.810Z,40.4535,-124.3875,23.01,2.81,md,20,237,0.04407,0.11,nc,nc73666806,2022-03-01T16:38:45.040Z,"17km NNW of Petrolia, CA",earthquake,0.93,0.41,0.1,35,reviewed,nc,nc
2021-12-21T03:26:39.360Z,40.4115,-124.2383333,26.83,3.84,mw,34,97,0.08995,0.14,nc,nc73666801,2022-03-01T16:38:44.040Z,"10km NNE of Petrolia, CA",earthquake,0.29,0.45,,2,reviewed,nc,nc
2021-12-21T03:18:38.660Z,40.4496667,-124.2456667,27.27,2.69,md,23,97,0.07468,0.1,nc,nc73666796,2022-03-01T16:38:44.040Z,"13km WSW of Rio Dell, CA",earthquake,0.39,0.59,0.121,24,reviewed,nc,nc
2021-12-21T02:48:42.920Z,40.4343333,-124.7825,16.52,2.71,md,27,255,0.3664,0.21,nc,nc73666786,2022-03-01T16:38:43.040Z,"44km WNW of Petrolia, CA",earthquake,0.94,1.11,0.186,29,reviewed,nc,nc
2021-12-21T02:46:03.380Z,40.4025,-124.2693333,26.68,2.61,md,25,118,0.08125,0.11,nc,nc73666781,2022-03-01T16:38:42.040Z,"9km N of Petrolia, CA",earthquake,0.32,0.49,0.182,30,reviewed,nc,nc
2021-12-21T02:31:55.340Z,40.3998333,-124.2411667,23.36,2.75,md,23,113,,0.07,nc,nc73666771,2022-03-01T16:38:42.040Z,"9km NNE of Petrolia, CA",earthquake,0.46,0.42,0.125,25,reviewed,nc,nc
2021-12-21T01:44:08.250Z,40.2861667,-124.4578333,20.35,2.81,md,25,259,0.08818,0.11,nc,nc73666756,2022-03-01T16:38:40.040Z,"15km WSW of Petrolia, CA",earthquake,0.46,0.3,0.12,41,reviewed,nc,nc
